icm	trans
277.973668	0.02993
278.225684	0.03099
278.4777	0.03197
278.729716	0.03241
278.981732	0.0333
279.233748	0.03417
279.485764	0.03465
279.73778	0.03493
279.989796	0.03514
280.241812	0.03553
280.493828	0.03665
280.745844	0.03778
280.99786	0.03903
281.249876	0.04021
281.501892	0.04109
281.753908	0.04187
282.005924	0.04287
282.25794	0.04451
282.509956	0.04553
282.761972	0.0467
283.013988	0.04795
283.266004	0.04904
283.51802	0.05016
283.770036	0.05122
284.022052	0.05245
284.274068	0.05366
284.526084	0.05476
284.7781	0.05574
285.030116	0.05669
285.282132	0.05763
285.534148	0.05855
285.786164	0.05949
286.03818	0.06048
286.290196	0.06101
286.542212	0.06115
286.794228	0.06151
287.046244	0.06195
287.29826	0.06212
287.550276	0.06222
287.802292	0.06229
288.054308	0.06232
288.306324	0.06218
288.55834	0.06186
288.810356	0.06168
289.062372	0.0608
289.314388	0.05832
289.566404	0.05929
289.81842	0.06115
290.070436	0.06101
290.322452	0.06064
290.574468	0.0599
290.826484	0.05929
291.0785	0.05858
291.330516	0.05732
291.582532	0.0558
291.834548	0.05415
292.086564	0.0525
292.33858	0.05099
292.590596	0.04966
292.842612	0.04864
293.094628	0.04785
293.346644	0.04726
293.59866	0.04675
293.850676	0.04645
294.102692	0.04642
294.354708	0.04652
294.606724	0.04673
294.85874	0.04683
295.110756	0.04712
295.362772	0.04732
295.614788	0.04751
295.866804	0.0478
296.11882	0.0479
296.370836	0.04814
296.622852	0.04828
296.874868	0.04841
297.126884	0.04886
297.3789	0.04958
297.630916	0.0503
297.882932	0.0513
298.134948	0.05193
298.386964	0.05185
298.63898	0.05231
298.890996	0.05308
299.143012	0.05386
299.395028	0.05482
299.647044	0.05584
299.89906	0.0572
300.151076	0.05874
300.403092	0.06049
300.655108	0.06236
300.907124	0.06393
301.15914	0.06575
301.411156	0.06785
301.663172	0.06931
301.915188	0.07031
302.167204	0.07247
302.41922	0.07531
302.671236	0.07798
302.923252	0.07895
303.175268	0.07465
303.427284	0.07641
303.6793	0.07882
303.931316	0.08025
304.183332	0.08079
304.435348	0.08077
304.687364	0.08067
304.93938	0.07977
305.191396	0.07804
305.443412	0.07592
305.695428	0.07318
305.947444	0.06982
306.19946	0.06596
306.451476	0.06212
306.703492	0.05842
306.955508	0.05455
307.207524	0.05062
307.45954	0.04681
307.711556	0.04352
307.963572	0.04086
308.215588	0.03846
308.467604	0.0364
308.71962	0.03481
308.971636	0.03362
309.223652	0.03263
309.475668	0.03167
309.727684	0.03096
309.9797	0.0305
310.231716	0.03011
310.483732	0.02991
310.735748	0.02984
310.987764	0.02981
311.23978	0.02982
311.491796	0.02992
311.743812	0.03021
311.995828	0.03073
312.247844	0.0315
312.49986	0.03232
312.751876	0.03323
313.003892	0.0343
313.255908	0.03545
313.507924	0.03699
313.75994	0.03889
314.011956	0.04122
314.263972	0.04388
314.515988	0.04681
314.768004	0.05007
315.02002	0.05386
315.272036	0.0582
315.524052	0.06294
315.776068	0.0684
316.028084	0.07432
316.2801	0.08048
316.532116	0.08732
316.784132	0.09548
317.036148	0.10418
317.288164	0.11357
317.54018	0.1242
317.792196	0.13558
318.044212	0.14775
318.296228	0.16139
318.548244	0.17568
318.80026	0.19041
319.052276	0.20592
319.304292	0.22167
319.556308	0.23689
319.808324	0.25162
320.06034	0.26532
320.312356	0.27735
320.564372	0.28771
320.816388	0.29553
321.068404	0.29968
321.32042	0.30008
321.572436	0.2961
321.824452	0.28872
322.076468	0.27885
322.328484	0.2659
322.5805	0.25097
322.832516	0.23574
323.084532	0.22036
323.336548	0.20605
323.588564	0.19222
323.84058	0.17835
324.092596	0.16499
324.344612	0.15491
324.596628	0.14581
324.848644	0.13768
325.10066	0.13036
325.352676	0.12495
325.604692	0.1202
325.856708	0.11568
326.108724	0.11118
326.36074	0.10628
326.612756	0.10184
326.864772	0.09806
327.116788	0.0932
327.368804	0.08893
327.62082	0.08595
327.872836	0.08273
328.124852	0.07882
328.376868	0.07578
328.628884	0.07323
328.8809	0.07106
329.132916	0.06931
329.384932	0.06781
329.636948	0.06715
329.888964	0.06669
330.14098	0.06645
330.392996	0.06632
330.645012	0.0665
330.897028	0.06694
331.149044	0.06762
331.40106	0.06826
331.653076	0.06889
331.905092	0.06981
332.157108	0.07075
332.409124	0.07175
332.66114	0.07266
332.913156	0.07322
333.165172	0.0738
333.417188	0.07429
333.669204	0.07487
333.92122	0.07552
334.173236	0.07599
334.425252	0.07637
334.677268	0.07689
334.929284	0.0776
335.1813	0.07752
335.433316	0.07735
335.685332	0.07794
335.937348	0.07865
336.189364	0.07927
336.44138	0.07999
336.693396	0.08056
336.945412	0.08072
337.197428	0.08121
337.449444	0.08191
337.70146	0.08208
337.953476	0.08226
338.205492	0.08263
338.457508	0.08292
