# xout	st_am	st_am2	st_am3	st_am4	st_am5	st_am6	st_am7	st_am8	st_am9	st_atm	st_atm2
     15.7364779      2.5983884      0.4886003      0.1698164      0.1261577      0.1005710      0.0840177      0.0729790      0.1006279      1.8496134      0.1591836      2.2803276
     15.8197355      2.6278462      0.4932917      0.1717653      0.1276400      0.1016423      0.0847422      0.0734698      0.1016960      1.8712515      0.1604596      2.2918131
     15.9029922      2.6579058      0.4985221      0.1750498      0.1305911      0.1039660      0.0864206      0.0746296      0.1039996      1.8934121      0.1618450      2.3035674
     15.9862490      2.6897397      0.5057679      0.1832227      0.1398520      0.1126219      0.0933446      0.0796368      0.1125918      1.9168589      0.1634242      2.3157396
     16.0695076      2.7223790      0.5137641      0.1931830      0.1515629      0.1237232      0.1024289      0.0862365      0.1237400      1.9409299      0.1686854      2.3295496
     16.1527634      2.7533438      0.5193221      0.1973085      0.1558924      0.1274569      0.1053064      0.0882526      0.1275098      1.9638882      0.1733932      2.3432610
     16.2360191      2.7830989      0.5230002      0.1966797      0.1545917      0.1261141      0.1042333      0.0875305      0.1262001      1.9860183      0.1755396      2.3561292
     16.3192749      2.8111789      0.5242263      0.1901232      0.1459200      0.1176450      0.0973958      0.0827114      0.1177571      2.0070279      0.1731509      2.3670409
     16.4025345      2.8392215      0.5251178      0.1828209      0.1363924      0.1083873      0.0898511      0.0773752      0.1084720      2.0280666      0.1709842      2.3779459
     16.4857903      2.8692987      0.5283383      0.1810867      0.1341390      0.1065063      0.0885578      0.0766694      0.1065853      2.0505929      0.1711194      2.3896348
     16.5690460      2.9001303      0.5322754      0.1811795      0.1340090      0.1064500      0.0886224      0.0768503      0.1065278      2.0737810      0.1721025      2.4022355
     16.6523056      2.9313934      0.5364958      0.1819050      0.1345742      0.1071154      0.0894532      0.0776772      0.1071925      2.0974114      0.1733139      2.4152207
     16.7355614      2.9629753      0.5408460      0.1828332      0.1352682      0.1077813      0.0901600      0.0783438      0.1078613      2.1214082      0.1746353      2.4286082
     16.8188190      2.9948344      0.5452689      0.1838203      0.1359391      0.1083047      0.0906053      0.0787454      0.1083874      2.1457484      0.1760058      2.4424007
     16.9020767      3.0269549      0.5497423      0.1848250      0.1365696      0.1087089      0.0908618      0.0789661      0.1087967      2.1704237      0.1774052      2.4564350
     16.9853325      3.0593309      0.5542491      0.1858121      0.1371018      0.1088856      0.0907524      0.0788251      0.1089783      2.1954324      0.1788432      2.4707952
     17.0685883      3.0919874      0.5588152      0.1868778      0.1377734      0.1093131      0.0910127      0.0790429      0.1094088      2.2207863      0.1803297      2.4855692
     17.1518459      3.1249127      0.5634333      0.1880029      0.1385433      0.1098990      0.0914911      0.0794605      0.1099977      2.2464955      0.1824249      2.5005870
     17.2351017      3.1581018      0.5680887      0.1891488      0.1393306      0.1104980      0.0919779      0.0798803      0.1106002      2.2725616      0.1857772      2.5159292
     17.3183594      3.1915565      0.5727791      0.1903078      0.1401260      0.1110998      0.0924610      0.0802920      0.1112053      2.2989998      0.1892358      2.5317259
     17.4016171      3.2252762      0.5775037      0.1914795      0.1409331      0.1117137      0.0929581      0.0807173      0.1118226      2.3258185      0.1921864      2.5478249
     17.4848728      3.2592623      0.5822614      0.1926641      0.1417513      0.1123381      0.0934657      0.0811515      0.1124509      2.3530326      0.1940063      2.5643561
     17.5681305      3.2935183      0.5870529      0.1938657      0.1425871      0.1129800      0.0939885      0.0815966      0.1130962      2.3806581      0.1958857      2.5814083
     17.6513863      3.3280528      0.5918900      0.1951197      0.1435188      0.1137837      0.0947267      0.0822422      0.1138996      2.4087133      0.1977999      2.5987921
     17.7346439      3.3628776      0.5967802      0.1964550      0.1446286      0.1149272      0.0959773      0.0833813      0.1150442      2.4372156      0.1997604      2.6166425
     17.8179016      3.3979609      0.6016781      0.1977269      0.1455913      0.1157840      0.0968030      0.0841066      0.1159061      2.4661715      0.2017775      2.6350877
     17.9011574      3.4332972      0.6065828      0.1989315      0.1464168      0.1164074      0.0973060      0.0845351      0.1165354      2.4955995      0.2038358      2.6539204
     17.9844151      3.4688950      0.6114935      0.2000676      0.1471011      0.1167843      0.0974671      0.0846440      0.1169211      2.5255239      0.2059565      2.6733062
     18.0676727      3.5047562      0.6164152      0.2011485      0.1476556      0.1169104      0.0972485      0.0843886      0.1170552      2.5559635      0.2081539      2.6934144
     18.1509285      3.5409207      0.6213925      0.2023165      0.1484004      0.1174017      0.0975743      0.0846621      0.1175529      2.5869563      0.2104007      2.7139866
     18.2341862      3.5773809      0.6264140      0.2035310      0.1492292      0.1180288      0.0980804      0.0850964      0.1181859      2.6185274      0.2127183      2.7352173
     18.3174438      3.6141324      0.6314704      0.2047604      0.1500728      0.1186690      0.0985987      0.0855388      0.1188330      2.6506982      0.2151314      2.7572951
     18.4006996      3.6511769      0.6365620      0.2060041      0.1509315      0.1193245      0.0991299      0.0859896      0.1194951      2.6835003      0.2176064      2.7799256
     18.4839573      3.6885242      0.6416977      0.2072905      0.1518729      0.1201310      0.0998805      0.0866542      0.1203052      2.7169695      0.2201705      2.8033512
     18.5672150      3.7261803      0.6468771      0.2086165      0.1528988      0.1211028      0.1009000      0.0875955      0.1212829      2.7511361      0.2228506      2.8277929
     18.6504707      3.7641206      0.6520726      0.2098985      0.1538177      0.1218569      0.1015733      0.0881823      0.1220455      2.7860281      0.2256238      2.8529043
     18.7337284      3.8023601      0.6572913      0.2111528      0.1546769      0.1225098      0.1021039      0.0886392      0.1227077      2.8216927      0.2285455      2.8789873
     18.8169842      3.8408918      0.6625301      0.2123713      0.1554540      0.1230052      0.1023983      0.0888682      0.1232158      2.8581660      0.2315686      2.9062700
     18.9002419      3.8797336      0.6678003      0.2135853      0.1562113      0.1234564      0.1026121      0.0890024      0.1236770      2.8954964      0.2346593      2.9343429
     18.9834995      3.9189086      0.6731289      0.2148800      0.1571541      0.1242870      0.1034522      0.0897844      0.1245169      2.9337394      0.2378480      2.9635596
     19.0667553      3.9583960      0.6784854      0.2161544      0.1580393      0.1249871      0.1040610      0.0903115      0.1252297      2.9729369      0.2412722      2.9942713
     19.1500130      3.9981976      0.6838684      0.2174060      0.1588694      0.1255824      0.1045049      0.0906709      0.1258394      3.0131466      0.2448423      3.0259693
     19.2332706      4.0383220      0.6892812      0.2186408      0.1596570      0.1260926      0.1048111      0.0908989      0.1263671      3.0544062      0.2486162      3.0591025
     19.3165264      4.0787711      0.6947274      0.2198643      0.1604062      0.1265154      0.1049618      0.0909620      0.1268091      3.0967090      0.2525771      3.0940018
     19.3997841      4.1195703      0.7002268      0.2211338      0.1612508      0.1271286      0.1054284      0.0913550      0.1274403      3.1401665      0.2566777      3.1300790
     19.4830418      4.1607113      0.7057722      0.2224229      0.1621244      0.1277861      0.1059574      0.0918053      0.1281177      3.1848922      0.2609968      3.1678848
     19.5662975      4.2022038      0.7113614      0.2237213      0.1630050      0.1284499      0.1064913      0.0922592      0.1288029      3.2310028      0.2656700      3.2078986
     19.6495552      4.2440457      0.7169966      0.2250282      0.1638914      0.1291181      0.1070289      0.0927157      0.1294948      3.2786357      0.2705741      3.2493763
     19.7328129      4.2862496      0.7226792      0.2263449      0.1647847      0.1297913      0.1075709      0.0931752      0.1301951      3.3278196      0.2758130      3.2929997
     19.8160686      4.3288260      0.7284149      0.2276791      0.1656979      0.1304893      0.1081396      0.0936563      0.1309224      3.3786089      0.2815056      3.3392889
     19.8993244      4.3717799      0.7342141      0.2290601      0.1667004      0.1313583      0.1089835      0.0944265      0.1318213      3.4310977      0.2875274      3.3873558
     19.9825802      4.4151149      0.7400674      0.2304453      0.1676928      0.1321934      0.1097683      0.0951315      0.1326960      3.4853356      0.2940610      3.4380486
     20.0658379      4.4588289      0.7459713      0.2318180      0.1686347      0.1329170      0.1103627      0.0956342      0.1334714      3.5414398      0.3013842      3.4919658
     20.1490955      4.5029526      0.7519452      0.2332243      0.1696286      0.1337382      0.1111242      0.0963232      0.1343680      3.5995378      0.3094300      3.5480227
     20.2323513      4.5474820      0.7579866      0.2346511      0.1706209      0.1344984      0.1117333      0.0968473      0.1353806      3.6597438      0.3187366      3.6072376
     20.3156090      4.5924535      0.7641301      0.2361939      0.1718441      0.1356796      0.1129580      0.0981150      0.1375892      3.7222021      0.3341068      3.6702933
     20.3988667      4.6378322      0.7703285      0.2377085      0.1730041      0.1367403      0.1140167      0.0991735      0.1394165      3.7869840      0.3552571      3.7359045
     20.4821224      4.6835971      0.7765500      0.2390836      0.1738841      0.1373114      0.1143501      0.0994146      0.1401428      3.8541646      0.3867311      3.8053031
     20.5653801      4.7297788      0.7828194      0.2403768      0.1746253      0.1376933      0.1144661      0.0994135      0.1402741      3.9238336      0.3980468      3.8791807
     20.6486378      4.7763901      0.7891524      0.2415953      0.1752033      0.1377867      0.1141709      0.0988985      0.1394450      3.9960651      0.3999594      3.9560077
     20.7318935      4.8235025      0.7956187      0.2429055      0.1759467      0.1381753      0.1143097      0.0988948      0.1393820      4.0709114      0.3920587      4.0371857
     20.8151512      4.8711400      0.8022474      0.2443335      0.1768777      0.1388567      0.1148431      0.0993392      0.1401200      4.1484065      0.4020339      4.1233664
     20.8984089      4.9193134      0.8090389      0.2458227      0.1778625      0.1395867      0.1154221      0.0998261      0.1409792      4.2285414      0.4184996      4.2127857
     20.9816647      4.9680419      0.8160135      0.2473659      0.1788848      0.1403468      0.1160286      0.1003380      0.1419107      4.3112640      0.4388576      4.3069315
     21.0649223      5.0173526      0.8232023      0.2489670      0.1799430      0.1411322      0.1166540      0.1008651      0.1429102      4.3964791      0.4637108      4.4062080
     21.1481781      5.0672841      0.8306442      0.2506391      0.1810445      0.1419479      0.1173024      0.1014110      0.1439921      4.4839993      0.4920548      4.5086784
     21.2314358      5.1178493      0.8383940      0.2524036      0.1822021      0.1428022      0.1179802      0.1019805      0.1451797      4.5735445      0.5261591      4.6156816
     21.3146935      5.1690726      0.8465199      0.2542926      0.1834355      0.1437089      0.1186976      0.1025819      0.1465088      4.6647482      0.5696637      4.7270703
     21.3979492      5.2210279      0.8551167      0.2563561      0.1847761      0.1446904      0.1194711      0.1032284      0.1480331      4.7571650      0.6213063      4.8409672
     21.4812069      5.2738376      0.8643129      0.2586736      0.1862735      0.1457808      0.1203260      0.1039402      0.1498356      4.8502069      0.6872500      4.9581571
     21.5644646      5.3276739      0.8742864      0.2613769      0.1880117      0.1470383      0.1213059      0.1047523      0.1520484      4.9431510      0.7804319      5.0774875
     21.6477203      5.3828049      0.8852940      0.2646968      0.1901406      0.1485657      0.1224867      0.1057247      0.1548925      5.0350690      0.9008805      5.1974974
